200,2010,"SNYDER WILLIAM",SEAT,,,"801 S INDIANA AVE",,,ENGLEWOOD,FL,342233790,68,(941)475-4985,"SPORTSMAN'S PUB",,"801 S INDIANA AVE",,,ENGLEWOOD,FL,342233790,68,(941)475-4985,7,07,SEA6803588,20,20,12/01/2016,08/10/2015,32,"Risk Level 1",
200,2010,"CHECKER'S OF AMERICA INC",SEAT,,"CHECKERS DRIVE-IN RESTAURANTS ","4300 W CYPRESS ST STE 600",,,TAMPA,FL,336074157,68,,"CHECKER'S DRIVE IN #356",,"1721 S TAMIAMI TRL",,,VENICE,FL,342931636,68,(941)497-5445,7,03,SEA6803733,20,20,12/01/2016,02/09/2016,36,"Risk Level 2",
200,2010,"BRINKER FLORIDA INC",SEAT,,"ATTN: LEGAL DEPT","6820 LBJ FREEWAY",,,DALLAS,TX,75240,68,,"CHILI'S GRILL & BAR BEE RIDGE, CH0518",,"5851 BEE RIDGE RD",,,SARASOTA,FL,342335055,68,(941)379-2235,7,05,SEA6803822,20,20,12/01/2016,06/30/2016,158,"Risk Level 2",
200,2010,"SWISS CORNER INC",SEAT,,,"1071 N TAMIAMI TRL",,,NOKOMIS,FL,342752163,68,(941)488-3775,"SALTWATER CAFE",,"1071 N TAMIAMI TRL",,,NOKOMIS,FL,342752163,68,(941)488-3775,7,03,SEA6803878,20,20,12/01/2016,06/30/2016,270,"Risk Level 2",
200,2010,"TWO SENORITAS OF SARA INC",SEAT,,,"1355 MAIN ST",,,SARASOTA,FL,342365616,68,(941)366-1618,"TWO SENORITAS",,"1355 MAIN ST",,,SARASOTA,FL,342365616,68,(941)366-1618,7,04,SEA6803900,20,20,12/01/2016,06/30/2016,206,"Risk Level 2",
200,2010,"STONEYBROOK GULF & COUNTRY CLB",SEAT,,,"8801 STONEYBROOK BLVD",,,SARASOTA,FL,342385803,68,(941)918-9595,"STONEYBROOK GOLF & COUNTRY CLB",,"8801 STONEYBROOK BLVD",,,SARASOTA,FL,342385803,68,(941)918-9595,7,03,SEA6803992,20,20,12/01/2016,04/01/2016,182,"Risk Level 2",
200,2010,"MICHAEL'S FARE INC",SEAT,,,"6547 GATEWAY AVE",,,SARASOTA,FL,34231,68,(941)922-9604,"RICO'S PIZZERIA",,"6547 GATEWAY AVE",,,SARASOTA,FL,34231,68,(941)922-9604,7,05,SEA6804061,20,20,12/01/2016,05/04/2016,32,"Risk Level 2",
200,2010,"PLANTATION GOLF & CC INC",SEAT,,,"500 ROCKLEN BLVD",,,VENICE,FL,34293,68,(941)497-4923,"HALFWAY HOUSE",,"500 ROCKLEN BLVD",,,VENICE,FL,34293,68,(941)497-4923,7,03,SEA6804064,20,20,12/01/2016,04/29/2016,16,"Risk Level 2",
200,2010,"ISAAC SAMIR",SEAT,,,"14595 TAMIAMI TRL",,,"NORTH PORT",FL,34287,68,4292150,"SHARKS FISH HOUSE RESTAURANT 2",,"14595 TAMIAMI TRL",,,NORTPORT,FL,34287,68,4292150,7,03,SEA6804656,20,20,12/01/2016,05/14/2016,46,"Risk Level 2",
200,2010,"KAZBOUR MOHAMAD",SEAT,,"MOHAMAD KAZBOUR","5717 99TH AVE CIRCLE EAST",,,PARRISH,FL,34219,51,,"HUNGRY HOWIES PIZZA & SUBS",,"3572 E 17 ST",,,SARASOTA,FL,342358908,68,(941)371-5157,7,18,SEA6801421,20,20,12/01/2016,03/15/2016,34,"Risk Level 1",
200,2010,"TOOJAY'S OF SARASOTA LLC",SEAT,,"TOOJAY'S OF SARASOTA LLC ","3654 GEORGIA AVE",,,"WEST PALM BCH",FL,33405,68,,"TOOJAY'S ORIGINAL GOURMET DELI",,"3501 S TAMIAMI TRL #305",,,SARASOTA,FL,34239,68,3623692,7,04,SEA6804688,20,20,12/01/2016,04/18/2016,140,"Risk Level 2",
200,2010,"H&J KAROUNOS ENT",SEAT,,,"4410 S TAMIAMI TRAIL",,,SARASOTA,FL,34231,68,,"DEMETRIO'S PIZZA",,"4410 S TAMIAMI TRL",,,SARASOTA,FL,342313452,68,(941)922-1585,7,05,SEA6801209,20,20,12/01/2016,03/25/2016,110,"Risk Level 2",
200,2010,"GATOR CREEK GOLF CLUB INC",SEAT,,,"9000 GATOR CREEK DR",,,SARASOTA,FL,342419741,68,(941)924-1111,"GATOR CREEK CLUB HOUSE",,"9000 GATOR CREEK DR",,,SARASOTA,FL,342419741,68,(941)924-1111,7,03,SEA6801255,20,20,12/01/2016,05/13/2016,96,"Risk Level 2",
200,2010,"CAPT CURTS CARB & OYSTER BAR",SEAT,,,"1200 OLD STICKNEY PT RD",,,SARASOTA,FL,342423407,68,(941)349-3885,"CAPT CURTS CRAB & OYSTER BAR",,"1200 OLD STICKNEY PT RD",,,SARASOTA,FL,342423407,68,(941)349-3885,7,04,SEA6801369,20,20,12/01/2016,06/20/2016,161,"Risk Level 2",
200,2010,"FURMAN'S INC",SEAT,,"FURMAN'S INC ","1663 MOUND ST",,,SARASOTA,FL,342367715,68,,"BURGER KING #2450",,"4300 BEE RIDGE RD",,,SARASOTA,FL,342332565,68,(941)371-5012,7,05,SEA6801572,20,20,12/01/2016,02/02/2016,97,"Risk Level 1",
200,2010,"WETJEN HOLGER",SEAT,,,"6300 SOUTH TRAIL",,,SARASOTA,FL,34231,68,(941)924-2361,"A'S GIANT SANDWICHES",,"6300 SOUTH TRAIL",,,SARASOTA,FL,34231,68,(941)924-2361,7,05,SEA6801603,20,20,12/01/2016,04/06/2016,39,"Risk Level 2",
200,2010,"NG DOUGHBOYS PIZZA INC",SEAT,,,"4290 BEE RIDGE",,,SARASOTA,FL,34233,68,(941)371-3333,"DINO'S PIZZA",,"4290 BEE RIDGE",,,SARASOTA,FL,34233,68,(941)922-8239,7,05,SEA6801638,20,20,12/01/2016,03/28/2016,80,"Risk Level 2",
200,2010,"CHARLIE'S STEAK AND HOAGIE INC",SEAT,,,"2854 RINGLING BLVD",,,SARASOTA,FL,342375331,68,(941)366-2221,"CHARLIE'S STEAK & HOAGIE",,"2854 RINGLING BLVD",,,SARASOTA,FL,342375331,68,(941)366-2221,7,04,SEA6801703,20,20,12/01/2016,03/31/2016,40,"Risk Level 2",
200,2010,"AMORE'S OF VENICE INC",SEAT,,,"2357 S TAMIAMI TRL #1-2",,,VENICE,FL,34293,68,941.493.3595,"AMORE'S ITALIAN RESTAURANT",,"2357 S TAMIAMI TRL #1-2",,,VENICE,FL,34293,68,941.493.3595,7,03,SEA6801827,20,20,12/01/2016,06/16/2016,30,"Risk Level 2",
200,2010,"FRDS INC",SEAT,,,"6721 S TAMIAMI TRL",,,SARASOTA,FL,342314808,68,(941)924-1770,"DUTCH VALLEY RESTAURANT",,"6721 S TAMIAMI TRL",,,SARASOTA,FL,342314808,68,(941)924-1770,7,05,SEA6801841,20,20,12/01/2016,03/29/2016,148,"Risk Level 2",
200,2010,"KNATSON ENTERPRISES INC",SEAT,,,"1287 1 ST",,,SARASOTA,FL,342365507,68,(941)366-8111,"BIJOU CAFE (THE)",,"1287 1 ST",,,SARASOTA,FL,342365507,68,(941)366-8111,7,04,SEA6801846,20,20,12/01/2016,06/14/2016,134,"Risk Level 2",
200,2010,"LAGOPOULOS ATHANASIOS & CHRIS",SEAT,,,"7660 S TAMIAMI TRL",,,SARASOTA,FL,342316874,68,(941)921-2130,"WATERFRONT (THE)",,"7660 S TAMIAMI TRL",,,SARASOTA,FL,342316874,68,(941)921-2130,7,05,SEA6801880,20,20,12/01/2016,06/23/2016,100,"Risk Level 2",
200,2010,"BATH-RACQUET CLUB SARASOTA INC",SEAT,,,"2170 N ROBIN HOOD RD",,,SARASOTA,FL,342314597,68,(941)921-6675,"BATH & RACQUET CLUB",,"2170 N ROBIN HOOD RD",,,SARASOTA,FL,342314597,68,(941)921-6675,7,05,SEA6802125,20,20,12/01/2016,04/22/2016,110,"Risk Level 2",
200,2010,"NORTHCOTT COMPANY",SEAT,,"AMERICIAN MGMT CO LLC","250 LAKE DR EAST",,,CHANHASSEN,MN,55317,68,,"PERKINS RESTAURANT",,"1331 S 41 BYPASS",,,VENICE,FL,34292,68,(941)497-1154,7,03,SEA6802148,20,20,12/01/2016,02/23/2016,164,"Risk Level 2",
200,2010,"NEW PASS INC",SEAT,,,"1505 KEN THOMPSON PKWY",,,SARASOTA,FL,34236,68,(941)388-3050,"NEW PASS GRILL & BAIT SHOP",,"1498 JOHN RINGLING PKY1/2",,,SARASOTA,FL,342361109,68,(941)388-3050,7,04,SEA6802181,20,20,12/01/2016,02/05/2016,90,"Risk Level 2",
200,2010,"VENICE PIER GROUP INC",SEAT,,"VENICE PIER GROUP INC","205 BASE AVENUE",,,VENICE,FL,34285,68,,"SHARKY'S ON THE PIER",,"1600 S HARBOR DR",,,VENICE,FL,342853700,68,(941)488-1456,7,03,SEA6802190,20,20,12/01/2016,06/23/2016,299,"Risk Level 2",
200,2010,"B F FT MYERS INC",SEAT,,"BF FT MYS WENDYS-BRIDGEMAN ","25450 AIRPORT RD",,,"PUNTA GORDA",FL,339505746,68,,"WENDY'S #32",,"4020 BEE RIDGE RD",,,SARASOTA,FL,342332548,68,(941)922-3023,7,05,SEA6802222,20,20,12/01/2016,02/18/2016,76,"Risk Level 2",
200,2010,"BRINKER FLORIDA INC",SEAT,,"ATTN: LEGAL DEPT","6820 LBJ FREEWAY",,,DALLAS,TX,75240,68,,"CHILI'S #515",,"4131 S TAMIAMI TRL",,,SARASOTA,FL,342313635,68,(941)922-7601,7,05,SEA6802224,20,20,12/01/2016,04/05/2016,200,"Risk Level 2",
200,2010,"HYATT CORPORATION",SEAT,,,"1000 BLVD OF THE ARTS",,,SARASOTA,FL,342364808,68,(941)366-9000,"HYATT SARASOTA CURRENTS",,"1000 BLVD OF THE ARTS",,,SARASOTA,FL,342364808,68,(941)366-9000,7,04,SEA6802628,20,20,12/01/2016,03/15/2016,660,"Risk Level 2",
200,2010,"B F K JOINT VENTURE",SEAT,,,"8875 MIDNIGHT PASS RD",,,SARASOTA,FL,342423838,68,(941)346-2207,"TURTLES ON LITTLE SARASOTA BAY",,"8875 MIDNIGHT PASS RD",,,SARASOTA,FL,342423838,68,(941)346-2207,7,04,SEA6802290,20,20,12/01/2016,06/11/2016,260,"Risk Level 2",
200,2010,"MISTY CREEK C C INC",SEAT,,,"8954 MISTY CREEK DR",,,SARASOTA,FL,34241,68,,"MISTY CREEK C C",,"8954 MISTY CREEK DR",,,SARASOTA,FL,342419566,68,(941)922-2188,7,03,SEA6802441,20,20,12/01/2016,03/07/2016,135,"Risk Level 2",
200,2010,"MCDONALD'S CORP",SEAT,,"MCDONALD'S CORP","PO BOX 183090",,,COLUMBUS,OH,432182766,,,"MCDONALD'S #4439",,"3901 CATTLEMEN RD",,,SARASOTA,FL,342335001,68,(941)378-2511,7,05,SEA6802451,20,20,12/01/2016,06/06/2016,104,"Risk Level 1",
200,2010,"MISTY CREEK INC",SEAT,,"MISTY CREEK C C INC","8954 MISTY CREEK",,,SARASOTA,FL,34241,68,,"MISTY CREEK SNACK",,"8954 MISTY CREEK",,,SARASOTA,FL,342419566,68,(941)922-2188,7,03,SEA6802838,20,20,12/01/2016,12/23/2015,150,"Risk Level 1",
200,2010,"MAUFLA INC",SEAT,,,"5239 OCEAN BLVD STE A",,,SARASOTA,FL,342423315,68,(941)349-8264,"FLAVIOS BRICK OVEN",,"5239 OCEAN BLVD STE A",,,SARASOTA,FL,342423315,68,(941)349-8264,7,04,SEA6802895,20,20,12/01/2016,06/30/2016,155,"Risk Level 2",
200,2010,"SHANGRI-LA RESTAURANT INC",SEAT,,,"5828 BEE RIDGE ROAD",,,SARASOTA,FL,34233-5051,68,,"SHANGRI-LA RESTAURANT",,"5828 BEE RIDGE RD",,,SARASOTA,FL,342335051,68,(941)378-5585,7,05,SEA6802915,20,20,12/01/2016,03/23/2016,48,"Risk Level 2",
200,2010,"TIMMS ENTERPRISES SARASOTA INC",SEAT,,"WILLIAM TIMMS","6263 WINGSPAN WAY",,,BRADENTON,FL,34203,51,,"TASTY HOME COOKIN",,"3854 S TUTTLE AVE",,,SARASOTA,FL,342396411,68,(941)921-4969,7,04,SEA6803270,20,20,12/01/2016,03/17/2016,76,"Risk Level 2",
200,2010,"HOLMAN SUBZ II INC",SEAT,,"HOLMAN SUBZ II INC ","950 CATTLEMAN RD",,,SARASOTA,FL,34232,68,,"SARASOTA SUBWAY #5396",,"5349 FRUITVILLE RD",,,SARASOTA,FL,342326402,68,(941)371-1157,7,05,SEA6803454,20,20,12/01/2016,07/02/2015,36,"Risk Level 1",
200,2010,"LOPEZ SAINZ ENTERPRISES INC",SEAT,,,"1068 N WASHINGTON BLVD",,,SARASOTA,FL,342363426,68,(941)330-0196,"MI TIERRA RESTAURANT",,"1068 N WASHINGTON BLVD",,,SARASOTA,FL,342363426,68,(941)330-0196,7,04,SEA6803475,20,20,12/01/2016,05/23/2016,49,"Risk Level 2",
200,2010,"LUM CHINESE CUISINE Z INC",SEAT,,,"5425 SOUTHERLY WAY",,,SARASOTA,FL,34232,68,(941)371-3000,"PING'S CHINESE CUISINE",,"5445 FRUITVILLE RD",,,SARASOTA,FL,342326418,68,(941)371-3000,7,05,SEA6803501,20,20,12/01/2016,03/16/2016,50,"Risk Level 2",
200,2010,"DRIFTAGE LLC",SEAT,,,"112 CIRCUIT RD",,,NOKOMIS,FL,342753006,68,(941)488-3177,"POPS SUNSET GRILL",,"112 CIRCUIT RD",,,NOKOMIS,FL,342753006,68,(941)488-3177,7,03,SEA6803527,20,20,12/01/2016,05/02/2016,275,"Risk Level 2",
200,2010,"LAUREL OAK COUNTRY CLUB INC",NOST,,"LAUREL OAK COUNTRY CLUB INC ","2700 GARY PLAYER BLVD",,,SARASOTA,FL,342408754,68,,"LAUREL OAK TENNIS CENTER",,"7903 E DONALD ROSS RD",,,SARASOTA,FL,342408754,68,(941)378-3608,7,05,NOS6803536,20,20,12/01/2016,03/08/2016,0,"Risk Level 1",
200,2010,"CHINA WOKERY INC",SEAT,,,"14909 S TAMIAMI TRL",,,"NORTH PORT",FL,342872731,68,(941)426-1881,"CHINA WOKERY",,"14909 S TAMIAMI TRL",,,"NORTH PORT",FL,342872731,68,(941)426-1881,7,03,SEA6803548,20,20,12/01/2016,02/29/2016,43,"Risk Level 2",
200,2010,"MEADOWS COUNTRY CLUB INC",SEAT,,,"3101 LONGMEADOW",,,SARASOTA,FL,342356905,68,(941)371-6000,"CLUBHOUSE MAIN DINING ROOM",,"3101 LONGMEADOW",,,SARASOTA,FL,342356905,68,(941)371-6000,7,18,SEA6803855,20,20,12/01/2016,04/26/2016,300,"Risk Level 2",
200,2010,"SYSOUVANH VANNA",SEAT,,,"2238 GULF GATE DR",,,SARASOTA,FL,34231,68,(941)927-8724,"THAILAND SUSHI & STEAK HOUSE",,"2238 GULF GATE DR",,,SARASOTA,FL,34231,68,(941)927-8724,7,05,SEA6804082,20,20,12/01/2016,05/11/2016,97,"Risk Level 2",
200,2010,"CHICK-FIL-A INC",SEAT,,,"5384 FRUITVILLE RD",,,SARASOTA,FL,34234,68,3426168,CHICK-FIL-A,,"5384 FRUITVILLE RD",,,SARASOTA,FL,34232,68,3426168,7,05,SEA6804202,20,20,12/01/2016,06/30/2016,96,"Risk Level 2",
200,2010,"RARE HOSPITALITY MANAGEMENT LLC",SEAT,,"ATTN: LICENSING","PO BOX 695016",,,ORLANDO,FL,32869-5016,58,,"LONGHORN STEAKS OF SARASOTA",,"5440 FRUITVILLE RD",,,SARASOTA,FL,34232,68,3774343,7,05,SEA6804204,20,20,12/01/2016,03/24/2016,296,"Risk Level 2",
200,2010,"SYMON SAYS ENTERPRISES INC",SEAT,,"SYMONS SAYS INC/BRENDA SYMONS ","1250 S MCCALL RD",,,ENGLEWOOD,FL,34223,68,,"MCDONALDS #15839",,"325 COMMERICAL COURT",,,VENICE,FL,34292,68,4861138,7,03,SEA6804209,20,20,12/01/2016,06/30/2016,96,"Risk Level 1",
200,2010,"CASEY KEY FISH HOUSE INC",SEAT,,,"801 BLACKBURN POINT RD",,,OSPREY,FL,34229,68,941-966-1901,"CASEY KEY FISH HOUSE",,"801 BLACKBURN POINT RD",,,OSPREY,FL,34229,68,941-966-1901,7,03,SEA6804429,20,20,12/01/2016,04/18/2016,150,"Risk Level 2",
200,2010,"MCGIVERN INC",SEAT,,"TIM MCGIVERN ","23346 DUCHESS AVE",,,"PT CHARLOTTE",FL,33954,18,,"OBEE'S SOUP SALAD & SUBS",,"261 S TAMIAMI TRL",,,VENICE,FL,34285,68,4860988,7,03,SEA6804433,20,20,12/01/2016,05/10/2016,36,"Risk Level 2",
200,2010,"GOLD RUSH BBQ INC",SEAT,,,"661 S TAMIAMI TRL",,,VENICE,FL,34285,68,4833137,"GOLD RUSH BBQ",,"661 S TAMIAMI TRL",,,VENICE,FL,34285,68,4833137,7,03,SEA6804522,20,20,12/01/2016,04/11/2016,148,"Risk Level 2",
200,2010,"HARMONY FOOD SERVICES LLC-3880",SEAT,,"HARMONY FOOD SERVICES LLC","PO BOX 20338",,,SARASOTA,FL,34276,68,,"PANERA BREAD",,"6589 S TAMIAMI TRL",,,SARASOTA,FL,34231,68,9240800,7,05,SEA6804592,20,20,12/01/2016,04/04/2016,150,"Risk Level 2",
200,2014,"MOTYLSKI TADEUSZ",MFDV,,,"5625 BLOUNT AVE",,,SARASOTA,FL,34231-8363,68,941-926-3772,"MOTYLSKI TADEUSZ MOBILE",,"2035 WASHINGTON BLVD",,,SARASOTA,FL,342347530,68,(941)371-1252,7,18,MFD6850117,20,20,12/01/2016,02/19/2016,0,"Risk Level 1",
200,2010,"BLUE DOLPHIN CAFE INC",SEAT,,,"5370 GULF OF MEXICO DR STE 101",,,"LONGBOAT KEY",FL,34228,51,,"BLUE DOLPHIN CAFE ON LONGBOAT",,"5370 GULF OF MEXICO DRIVE",,,"LONGBOAT KEY",FL,34228,51,914-383-3787,7,01,SEA5105011,20,20,12/01/2016,04/19/2016,48,"Risk Level 2",
200,2010,"TRI MANAGEMENT COMPANY",SEAT,,,"324 SW 16 ST",,,"BELLE GLADE",FL,33430,60,,"BURGER KING #14566",,"61 HALL STREET",,,LABELLE,FL,33935,36,863-675-4505,7,17,SEA3600475,20,20,12/01/2016,02/10/2016,78,"Risk Level 1",
200,2010,"HARDIE LITCHMORE",SEAT,,,"204 MONTEGO DR",,,SEBRING,FL,33870,38,,"HARDIE DR BIRD SALON RESTAURANT",,"750 LEMON ST",,,SEBRING,FL,33870,38,863-314-9339,7,06,SEA3801010,20,20,12/01/2016,05/20/2016,20,"Risk Level 2",
200,2010,"MARSALA PIZZA",SEAT,,,"20321 GRANDE OAKS BLVD #300",,,ESTERO,FL,33928,46,,"MARSALA PIZZA",,"20321 GRANDE OAKS BLVD #300",,,ESTERO,FL,33928,46,239-596-3227,7,19,SEA4605498,20,20,12/01/2016,04/29/2016,88,"Risk Level 2",
200,2010,"KINSMAN HOSPITALITY OF SARASOTA",SEAT,,,"1900 SW 60 AVE",,,OCALA,FL,34474,52,,"FAIRFIELD INN & SUITES",,"6105 EXCHANGE WAY",,,BRADENTON,FL,34202,51,941-552-4000,7,02,SEA5105012,20,20,12/01/2016,05/17/2016,36,"Risk Level 2",
200,2010,"WEBER RUSSEL CORP",SEAT,,,"3048 GOLDEN ROD",,,SARASOTA,FL,34239,68,941-923-4785,ENTERSECTION,,"3655 WEBBER ST",,,SARASOTA,FL,34232,68,941-923-4785,7,05,SEA6804715,20,20,12/01/2016,06/30/2016,48,"Risk Level 2",
200,2010,"LA FONTANELLA INC",SEAT,,,"24600 S TAMIAMI TRL STE 204",,,"BONITA SPRINGS",FL,34134,46,,"LA FONTANELLA",,"24600 S. TAMIAMI TRL",,,"BONITA SPRINGS",FL,34134,46,239-498-6808,7,19,SEA4605089,20,20,12/01/2016,06/30/2016,85,"Risk Level 2",
200,2010,"SHEER PIZZA INC",NOST,,,"4800 BAYLINE DR",,,"FORT MYERS",FL,33917,46,,"DOMINO'S PIZZA #5047",,"4550 PALM BEACH BLVD",,,"FORT MYERS",FL,33905,46,239-693-1600,7,17,NOS4605499,20,20,12/01/2016,09/10/2015,0,"Risk Level 1",
200,2015,"SNACKWORKS INC",VEND,,,"3109 59TH AVE DR EAST",,,BRADENTON,FL,34203,51,,SNACKWORKS-ROCK-TENN,,"1675 E 9 ST",,,BRADENTON,FL,34208,51,941-751-3333,7,02,VEN5104588,20,20,12/01/2016,04/13/2016,0,,
200,2015,"SNACKWORKS INC",VEND,,,"3109 59TH AVE DR EAST",,,BRADENTON,FL,34203,51,,SNACKWORKS-ROCK-TENN,,"1675 E 9 ST",,,BRADENTON,FL,34208,51,941-751-3333,7,02,VEN5104587,20,20,12/01/2016,04/13/2016,0,,
200,2015,"SNACKWORKS INC",VEND,,,"3109 59TH AVE DR EAST",,,BRADENTON,FL,34203,51,,"SNACKWORKS-ST ARMANDS BAKERY",,"2811 59 AVE DR EAST",,,BRADENTON,FL,34243,51,941-751-3333,7,18,VEN5104592,20,20,12/01/2016,03/11/2016,0,,
200,2015,"SNACKWORKS INC",VEND,,,"3109 59TH AVE DR. EAST",,,BRADENTON,FL,34203,51,,SNACKWORKS-COMCAST,,"5205 FRUITVILLE RD",,,SARASOTA,FL,34232,68,941-751-3333,7,05,VEN6804710,20,20,12/01/2016,08/13/2015,0,,
200,2015,"SNACKWORKS INC",VEND,,,"3109 59TH AVE DR. EAST",,,BRADENTON,FL,34203,51,,"SNACKWORKS-KING PLASTIC",,"1100 N TOLEDO BLADE BLVD",,,NORTHPORT,FL,34287,51,941-751-3333,7,03,VEN5104453,20,20,12/01/2016,08/14/2015,0,,
200,2010,"BOB EVANS FARMS LLC",SEAT,,,"8111 SMITH MILL ROAD",,,"NEW ALBANY",OH,43054,736,614-497-4468,"BOB EVANS RESTAURANT #478",,"2541 US HWY 27 N",,,SEBRING,FL,33872,38,863-386-4461,7,06,SEA3801012,20,20,12/01/2016,04/27/2016,130,"Risk Level 2",
200,2010,"LEXINGTON COMMUNITY ASSOCIATION, INC",SEAT,,,"16257 WILLOWCREST WAY",,,"FT MYERS",FL,33908,46,,"LEXINGTON COUNTRY CLUB-POOL BAR",,"16221 WILLOWCREST WAY",,,"FORT MYERS",FL,33908,46,239-437-0404,7,13,SEA4605505,20,20,12/01/2016,09/02/2015,24,"Risk Level 1",
200,2010,"LEGENDS PUB LLC",SEAT,,,"4538 MCASHTON STREET",,,SARASOTA,FL,34233,68,,"LEGENDS PUB",,"1816 S OSPREY AVE",,,SARASOTA,FL,34239,68,951-0990,7,04,SEA6802600,20,20,12/01/2016,06/03/2016,49,"Risk Level 1",
200,2010,"BLACKTORN VENTURES",SEAT,,,"19B NORTH BLVD OF PRESIDENTS",,,SARASOTA,FL,34236,68,,"LYNCHES PUB & GRUB",,"19B NORTH BLVD OF PRESIDENTS",,,SARASOTA,FL,34236,68,941-388-5550,7,04,SEA6804722,20,20,12/01/2016,06/30/2016,52,"Risk Level 2",
200,2010,"RIVER WILDERNESS CLUB INC (THE)",SEAT,,,"2250 WILDERNESS BLVD W",,,PARRISH,FL,34219-,51,,"RIVER WILDERNESS CLUB INC",,"1 WILDERNESS BLVD",,,PARRISH,FL,34219-9329,51,776-2691,7,02,SEA5102991,20,20,12/01/2016,06/22/2016,190,"Risk Level 2",
200,2010,"LARRY'S OF BONITA LLC",SEAT,,,"2700 IMMOKALEE RD  UNIT #13",,,NAPLES,FL,34110,21,"PATTY WALBERT","RUSTYS RAW BAR & GRILL",,"2700 IMMOKALEE RD  BLDG 300 #13",,,NAPLES,FL,34110,21,239-263-9464,7,12,SEA2102700,20,20,12/01/2016,01/28/2016,152,"Risk Level 2",
200,2010,"CRACKER BARREL OLD COUNTRY STORE INC",SEAT,,"ATTN HEALTH PERMIT SECTION","PO BOX 787",,,LEBANON,TN,37088,743,941-729-6249,"CRACKER BARREL #506","ATTN HEALTH PERMIT SECTION","2203 CORTEZ RD W",,,BRADENTON,FL,34207,51,941-729-6249,7,18,SEA5105079,20,20,12/01/2016,03/11/2016,194,"Risk Level 2",
200,2010,"SHAWN R. WATERS",SEAT,,,"4004 6 AVE UNIT #3",,,"HOLMES BCH",FL,34217,51,,"SOLO PIZZA",,"3244 EAST BAY DR",,,HOLMES,FL,34217,51,941-778-8118,7,01,SEA5102515,20,20,12/01/2016,06/23/2016,44,"Risk Level 2",
200,2010,"PAN SU LING",NOST,,,"3940 METRO PKWY #122",,,"FORT MYERS",FL,33916,46,,"CHINESE KITCHEN",,"3940 METRO PKWY #122",,,"FORT MYERS",FL,33916,46,,7,09,NOS4604649,20,20,12/01/2016,06/09/2016,0,"Risk Level 2",
200,2010,"HERITAGE PALMS GOLF & COUNTRY CLUB INC",SEAT,,,"10420 WASHINGTONIA PALM WAY",,,"FORT MYERS",FL,33966,46,239.278.9090,"LODGE AT HERITAGE PALMS",,"11070 SEMINOLE PALM WAY",,,"FORT MYERS",FL,33966-5745,46,2399313122,7,19,SEA4605511,20,20,12/01/2016,05/13/2016,20,"Risk Level 2",
200,2010,"EL PILON RESTAURANT INC",SEAT,,,"PO BOX 61794",,,"FORT MYERS",FL,33906,46,(239)369-5953,"EL PILON LATIN",,"4650 S CLEVELAND AVE",,,"FORT MYERS",FL,33907,46,,7,13,SEA4603639,20,20,12/01/2016,01/25/2016,26,"Risk Level 2",
200,2010,"TARANTO RITA N",NOST,,,"3308 SPAINWOOD",,,SARASOTA,FL,34232,68,941-371-0750,"M&R CONCESSION #2",,"6700 CLARK RD",,,SARASOTA,FL,34241,68,941-371-0750,7,03,NOS6804883,20,20,12/01/2016,06/30/2016,0,"Risk Level 1",
200,2010,"PAT & J, INC",SEAT,,,"621 CORTEZ RD WEST",,,BRADENTON,FL,34207,51,,"FIREHOUSE SUBS OF BRADENTON",,"621 CORTEZ RD WEST",,,BRADENTON,FL,34207,51,9417271818,7,18,SEA5105019,20,20,12/01/2016,11/19/2015,42,"Risk Level 1",
200,2010,"DONG JON # 1 WOK CORP",SEAT,,,"10175 S TAMIAMI TRL #1141",,,"PUNTA GORDA",FL,33955,18,,"# 1 WOK",,"10175 S TAMIAMI TRL",,,"PUNTA GORDA",FL,33955,18,,7,08,SEA1801618,20,20,12/01/2016,04/28/2016,8,"Risk Level 2",
200,2010,"TORTILLERIA LA RANCHERITA INC",SEAT,,,"26751 OLD US 41 #3",,,"BONITA SPRINGS",FL,34135,46,,"TORTILLERIA LA RANCHERITA",,"26751 OLD 41, UNITS 2 AND 3",,,"BONITA SPRINGS",FL,34135,46,239-498.4633,7,12,SEA4605557,20,20,12/01/2016,03/31/2016,30,"Risk Level 2",
200,2010,"DUFFY'S TAVERN OF ANNA MARIA ISLAND LLC",SEAT,,"PATRICIA GEYER","5808 MARINA DR",,,"HOLMES BEACH",FL,34217,51,,"DUFFY'S TAVERN",,"5808 MARINA DR",,,"HOLMES BEACH",FL,34217,51,9417782501,7,01,SEA5105018,20,20,12/01/2016,04/21/2016,57,"Risk Level 2",
200,2010,"SMITHERS BUSINESS INVESTMENTS INC",SEAT,,,"7170 W COUNTRY CLUB DR N",,,SARASOTA,FL,34243,68,,"SUBWAY #28358",,"1433 S SUMTER BLVD",,,"NORTH PORT",FL,34287,68,941-809-7121,7,03,SEA6804725,20,20,12/01/2016,09/25/2015,35,"Risk Level 1",
200,2010,"BOB EVANS FARMS LLC",SEAT,,,"8111 SMITH MILL ROAD",,,"NEW ALBANY",OH,43054,736,,"BOB EVANS FARMS #451",,"1050 EL JOBEAN RD",,,"PORT CHARLOTTE",FL,33948,18,800-272-7675,7,07,SEA1801622,20,20,12/01/2016,12/10/2015,130,"Risk Level 2",
